location,lat,long,alt,year,bloom_date,bloom_doy,new_location,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Japan_bdod_15-30cm_mean,Japan_cec_15-30cm_mean,Japan_cfvo_15-30cm_mean,Japan_clay_15-30cm_mean,Japan_nitrogen_15-30cm_mean,Japan_ocd_15-30cm_mean,Japan_ocs_0-30cm_mean,Japan_phh2o_15-30cm_mean,Japan_sand_15-30cm_mean,Japan_silt_15-30cm_mean,Japan_soc_15-30cm_mean,MeteoSwiss_bdod_15-30cm_mean,MeteoSwiss_cec_15-30cm_mean,MeteoSwiss_cfvo_15-30cm_mean,MeteoSwiss_clay_15-30cm_mean,MeteoSwiss_nitrogen_15-30cm_mean,MeteoSwiss_ocd_15-30cm_mean,MeteoSwiss_ocs_0-30cm_mean,MeteoSwiss_phh2o_15-30cm_mean,MeteoSwiss_sand_15-30cm_mean,MeteoSwiss_silt_15-30cm_mean,MeteoSwiss_soc_15-30cm_mean,South Korea_bdod_15-30cm_mean,South Korea_cec_15-30cm_mean,South Korea_cfvo_15-30cm_mean,South Korea_clay_15-30cm_mean,South Korea_nitrogen_15-30cm_mean,South Korea_ocd_15-30cm_mean,South Korea_ocs_0-30cm_mean,South Korea_phh2o_15-30cm_mean,South Korea_sand_15-30cm_mean,South Korea_silt_15-30cm_mean,South Korea_soc_15-30cm_mean
Switzerland/Birmensdorf,47.342472,8.444342,500,1984,1984-04-26,117,MeteoSwiss,87,77,30,6290,226,-27,253,166,17,166,5,1128,138,69,26,396,212,396,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,268,50,281,243,342,76,66,361,357,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Bondo GR,46.337594,9.555908,825,1984,1984-05-06,127,MeteoSwiss,36,67,28,5783,160,-73,233,109,-31,109,-37,1269,153,67,26,428,215,428,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,251,88,100,242,328,65,60,670,231,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Bauma,47.364822,8.881672,640,1984,1984-05-18,139,MeteoSwiss,76,77,30,6246,214,-39,253,155,6,155,-4,1209,142,71,26,421,219,421,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,203,102,277,275,353,72,60,374,349,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Cartigny,46.177483,6.014089,400,1984,1984-04-25,116,MeteoSwiss,102,91,33,6481,256,-19,275,107,60,184,18,946,97,68,11,255,224,240,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,182,110,297,270,282,66,67,428,275,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Chardonne,46.474036,6.835272,500,1984,1984-04-26,117,MeteoSwiss,86,91,33,6436,235,-39,274,167,44,167,2,923,98,62,13,260,201,260,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,1984,1984-04-23,114,MeteoSwiss,83,77,30,6215,221,-34,255,163,4,163,4,1286,152,70,26,422,210,422,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,226,125,67,238,315,64,52,721,211,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Cernier,47.098392,6.986644,900,1984,1984-05-09,130,MeteoSwiss,59,77,31,6045,192,-54,246,-7,15,135,-19,1312,126,90,11,362,296,356,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,307,76,361,384,404,92,64,290,348,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Changins,46.395917,6.229419,435,1984,1984-04-25,116,MeteoSwiss,99,90,32,6459,251,-22,273,105,92,181,15,966,96,67,11,257,217,252,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,214,62,241,178,304,75,68,386,373,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Couvet,46.9213,6.637761,750,1984,1984-05-14,135,MeteoSwiss,67,82,32,6173,205,-50,255,-2,59,145,-14,1259,121,85,11,352,282,330,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,334,48,396,497,385,96,62,278,326,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Diessenhofen,47.690281,8.744,410,1984,1984-05-01,122,MeteoSwiss,91,84,31,6443,235,-28,263,172,20,172,7,983,113,58,24,333,184,333,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,160,117,226,169,256,63,65,521,253,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Domat / Ems,46.834311,9.457442,580,1984,1984-04-29,120,MeteoSwiss,46,72,30,5857,171,-67,238,119,-22,119,-29,1321,163,74,26,459,231,459,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Döttingen,47.568867,8.249947,350,1984,1984-04-26,117,MeteoSwiss,95,82,31,6368,238,-21,259,175,25,175,12,987,119,61,25,340,188,340,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Disentis,46.699461,8.850803,1200,1984,1984-05-19,140,MeteoSwiss,51,68,28,5902,178,-58,236,126,-17,126,-23,1427,169,80,25,484,254,484,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,273,114,155,410,379,94,61,459,386,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Eschen-Boja,47.218989,9.520044,580,1984,1984-04-27,118,MeteoSwiss,90,86,31,6670,233,-38,271,173,17,173,2,1119,139,62,29,403,194,403,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,207,106,211,279,316,73,62,369,420,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Edlibach,47.179358,8.573208,750,1984,1984-05-15,136,MeteoSwiss,83,75,29,6227,220,-31,251,162,13,162,2,1203,147,72,27,426,219,426,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,221,153,174,318,409,89,58,544,282,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Escholzmatt,46.898653,7.932344,910,1984,1984-05-21,142,MeteoSwiss,63,72,29,6023,194,-48,242,139,-6,139,-14,1283,146,85,19,412,267,412,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,236,71,238,386,419,94,59,409,353,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Einsiedeln,47.131972,8.748844,910,1984,1984-05-17,138,MeteoSwiss,70,74,30,6098,204,-42,246,148,1,148,-8,1304,156,79,25,453,239,453,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Elm,46.921942,9.172731,1000,1984,1984-05-15,136,MeteoSwiss,49,71,29,5878,174,-63,237,123,-19,123,-26,1383,168,79,26,480,246,480,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,293,94,198,484,448,87,59,433,369,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Entlebuch,46.987397,8.068953,765,1984,1984-05-15,136,MeteoSwiss,72,75,30,6085,207,-40,247,150,4,150,-6,1221,146,78,23,413,241,413,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,253,53,242,319,446,95,61,436,322,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Enges,47.056436,7.012192,820,1984,1984-05-31,152,MeteoSwiss,71,81,32,6171,209,-44,253,149,28,149,-9,1146,120,78,13,328,249,328,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,274,71,293,313,413,104,64,294,413,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Fanas,46.983531,9.660289,910,1984,1984-05-16,137,MeteoSwiss,73,86,32,6401,213,-54,267,153,2,153,-11,1120,142,59,29,400,184,400,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,307,110,214,365,364,81,67,424,361,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Fiesch,46.400261,8.127792,1100,1984,1984-05-09,130,MeteoSwiss,53,70,29,6001,183,-58,241,130,-16,130,-22,1357,149,87,18,424,271,424,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,226,129,151,237,348,87,59,596,253,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Gadmen,46.736853,8.351842,1205,1984,1984-06-09,161,MeteoSwiss,22,61,27,5617,139,-80,219,94,-43,94,-47,1701,180,115,15,520,365,520,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,232,95,187,453,383,96,60,458,355,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Grossdietwil,47.166089,7.887067,610,1984,1984-05-07,128,MeteoSwiss,80,78,31,6160,217,-33,250,158,11,158,1,1104,134,69,23,374,220,374,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,320,51,175,321,421,90,58,512,313,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Gryon,46.274817,7.065661,1100,1984,1984-05-30,151,MeteoSwiss,65,87,32,6304,208,-59,267,-5,21,145,-17,1106,106,77,9,297,250,295,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,245,121,224,270,387,86,60,381,394,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Grüsch,46.983786,9.64715,650,1984,1984-05-09,130,MeteoSwiss,73,86,32,6401,213,-54,267,153,2,153,-11,1120,142,59,29,400,184,400,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,251,122,215,298,347,80,64,367,418,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Heiden,47.442925,9.533178,800,1984,1984-05-10,131,MeteoSwiss,69,83,31,6426,208,-55,263,149,-4,149,-16,1182,144,66,28,425,207,425,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Hallau,47.698183,8.457489,430,1984,1984-04-29,120,MeteoSwiss,87,83,31,6362,230,-31,261,167,17,167,4,1019,117,65,22,338,203,338,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Horgen,47.265269,8.582169,450,1984,1984-04-25,116,MeteoSwiss,87,76,30,6271,225,-27,252,166,17,166,5,1157,141,69,27,408,212,408,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Jenaz,46.928553,9.710558,800,1984,1984-05-10,131,MeteoSwiss,64,85,32,6306,202,-62,264,143,-7,143,-18,1086,141,55,31,392,173,392,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,211,89,157,288,343,75,66,452,391,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Laufenburg,47.561031,8.063136,330,1984,1984-04-27,118,MeteoSwiss,95,82,31,6340,237,-20,257,175,25,175,13,969,117,60,25,333,186,333,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Locarno,46.169278,8.798214,200,1984,1984-04-20,111,MeteoSwiss,90,77,30,6240,229,-27,256,170,11,170,11,1310,155,67,27,422,204,422,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Leytron,46.18625,7.21845,480,1984,1984-04-20,111,MeteoSwiss,92,94,33,6588,243,-39,282,175,88,175,5,750,83,47,16,213,155,213,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,198,135,291,192,243,54,72,360,349,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Leysin,46.340108,7.009622,1250,1984,1984-06-04,156,MeteoSwiss,46,79,31,6091,182,-72,254,-19,0,123,-32,1380,134,98,9,379,324,351,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Linthal,46.915883,8.993658,695,1984,1984-05-08,129,MeteoSwiss,60,72,29,6009,190,-52,242,136,-9,136,-17,1371,165,78,26,475,243,475,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,252,123,220,376,468,104,60,442,337,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Longirod,46.498772,6.26595,900,1984,1984-05-15,136,MeteoSwiss,78,87,32,6327,225,-42,267,7,71,158,-4,1166,110,80,9,324,269,289,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,261,115,346,329,408,102,64,241,413,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1984,1984-06-03,155,MeteoSwiss,55,77,31,6062,189,-58,247,-11,46,132,-23,1393,139,95,11,396,318,357,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,289,71,299,409,440,100,62,271,430,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Luzern,47.062769,8.342442,580,1984,1984-05-02,123,MeteoSwiss,89,78,30,6257,228,-26,254,168,19,168,8,1160,148,68,31,426,205,426,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,305,51,223,356,435,91,61,440,337,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Moudon,46.646331000000004,6.777689,600,1984,1984-04-27,118,MeteoSwiss,81,88,32,6371,227,-41,268,162,38,162,-2,1008,106,68,12,284,221,284,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,247,63,196,266,280,75,61,480,324,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Merishausen,47.763636,8.612414,540,1984,1984-05-02,123,MeteoSwiss,77,86,32,6261,219,-42,261,156,7,156,-4,1069,117,70,19,344,219,344,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,208,178,303,204,256,68,59,329,367,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Morgins VS,46.2415,6.850589,1380,1984,1984-06-15,167,MeteoSwiss,40,79,31,6062,175,-78,253,-38,115,117,-38,1483,148,107,10,418,338,357,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,243,125,312,348,401,95,57,275,413,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Möhlin,47.561983,7.850547,305,1984,1984-04-27,118,MeteoSwiss,98,84,32,6324,242,-15,257,178,29,178,16,886,109,54,26,306,167,306,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,189,6,128,202,275,66,63,284,588,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Switzerland/Muri, AG",47.265317,8.332283,550,1984,1984-04-28,119,MeteoSwiss,83,76,30,6196,220,-31,251,161,13,161,3,1171,144,71,26,412,221,412,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,225,73,226,232,348,75,67,425,349,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Moutier,47.279386,7.385775,530,1984,1984-05-10,131,MeteoSwiss,72,77,31,6081,207,-39,246,149,29,149,-6,1134,124,75,15,343,243,343,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,215,90,328,233,296,76,63,279,394,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Martina,46.884997,10.464608,1050,1984,1984-05-20,141,MeteoSwiss,49,88,32,6370,189,-80,269,128,-24,128,-34,808,114,38,38,308,117,308,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Murg,47.108222,9.217372,500,1984,1984-04-27,118,MeteoSwiss,77,79,30,6312,213,-43,256,156,6,156,-6,1216,149,68,28,432,209,432,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,212,108,304,318,405,81,58,356,340,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Neuhausen,47.681939,8.615533,435,1984,1984-05-01,122,MeteoSwiss,88,84,32,6394,231,-31,262,168,17,168,5,1009,115,64,22,337,196,337,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1984,1984-04-29,120,MeteoSwiss,89,89,33,6365,237,-31,268,170,84,170,6,1011,103,69,12,278,222,278,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Oeschberg,47.126578,7.613264,485,1984,1984-05-06,127,MeteoSwiss,90,83,32,6295,233,-23,256,170,21,170,9,931,116,58,23,312,187,312,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,207,45,158,200,309,63,60,519,323,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Oberehrendingen,47.481914,8.332208,490,1984,1984-04-27,118,MeteoSwiss,90,80,31,6309,231,-26,257,169,20,169,8,1064,128,65,25,367,205,367,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,240,119,263,262,336,70,56,397,340,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Oberlangenegg,46.808222,7.716267,910,1984,1984-06-03,155,MeteoSwiss,67,76,30,6096,201,-47,248,144,22,144,-12,1177,134,78,17,370,249,370,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,224,61,247,276,373,78,58,393,360,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Orvin,47.157753,7.214464,700,1984,1984-05-08,129,MeteoSwiss,81,83,32,6232,222,-33,255,160,39,160,0,1012,116,66,17,311,213,311,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,236,54,321,382,392,78,61,285,394,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Osterfingen,47.656878,8.490242,410,1984,1984-05-01,122,MeteoSwiss,86,82,31,6333,227,-32,259,165,15,165,3,1046,120,66,22,348,208,348,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,211,122,371,270,274,67,58,255,375,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Olivone,46.527333,8.932936,894,1984,1984-04-27,118,MeteoSwiss,65,71,29,6029,196,-47,243,142,-12,142,-12,1357,162,71,28,464,222,464,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,240,90,127,316,336,85,61,520,353,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Posieux,46.761672,7.098294,680,1984,1984-05-09,130,MeteoSwiss,81,87,32,6309,224,-40,264,160,38,160,-2,954,111,64,16,291,200,291,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,212,28,182,173,233,63,62,523,295,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Prato-Sornico,46.394025,8.655608,750,1984,1984-04-27,118,MeteoSwiss,60,70,29,6000,191,-50,241,138,-15,138,-15,1392,161,77,25,459,239,459,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,245,116,118,259,358,83,51,550,331,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Switzerland/Stein, AR II",47.381969,9.348772,825,1984,1984-05-08,129,MeteoSwiss,77,82,31,6483,217,-45,262,158,5,158,-8,1157,141,65,29,417,199,417,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,232,89,244,281,376,79,61,402,354,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Rafz,47.620414,8.542733,515,1984,1984-05-01,122,MeteoSwiss,91,82,31,6421,234,-27,261,171,20,171,7,1024,119,64,23,346,197,346,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,166,122,275,223,253,61,57,407,319,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Les Rangiers,47.381992,7.215775,865,1984,1984-05-12,133,MeteoSwiss,74,78,31,6150,211,-36,247,152,31,152,-5,1110,118,74,14,329,239,329,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,292,80,369,285,376,93,62,198,433,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Romanshorn,47.563608,9.376172,405,1984,1984-04-28,119,MeteoSwiss,94,83,31,6666,239,-28,267,178,20,178,7,1017,125,56,30,368,171,368,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Rorschach,47.472492,9.494931,450,1984,1984-04-30,121,MeteoSwiss,90,84,31,6691,234,-35,269,174,16,174,2,1087,132,61,29,392,187,392,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,222,88,247,233,338,69,60,382,371,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Schönenwerd,47.365283,7.999019,450,1984,1984-04-28,119,MeteoSwiss,93,81,31,6287,234,-21,255,172,23,172,11,987,124,60,26,346,187,346,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Sent,46.815436,10.335078,1440,1984,1984-06-07,159,MeteoSwiss,46,84,31,6254,184,-79,263,124,-26,124,-35,834,116,39,37,314,122,314,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,235,117,187,259,271,68,66,522,290,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Seon,47.338319,8.153353,550,1984,1984-05-15,136,MeteoSwiss,89,79,31,6267,229,-25,254,168,20,168,8,1066,132,64,27,375,202,375,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,300,72,198,221,330,83,55,424,378,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Seewis Dorf,46.965358,9.632064,960,1984,1984-05-19,140,MeteoSwiss,73,86,32,6401,213,-54,267,153,2,153,-11,1120,142,59,29,400,184,400,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,234,124,158,267,321,80,58,452,389,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Sargans II,47.050589,9.439256,480,1984,1984-04-24,115,MeteoSwiss,69,80,31,6270,205,-52,257,148,-1,148,-12,1209,150,67,28,430,207,430,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,219,148,194,216,270,70,67,385,421,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1984,1984-06-20,172,MeteoSwiss,29,65,28,5786,152,-78,230,103,-39,103,-43,1525,157,103,13,446,326,446,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,177,163,202,239,306,68,65,393,404,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Sarnen,46.894217,8.252236,500,1984,1984-04-28,119,MeteoSwiss,87,78,30,6266,226,-29,255,166,17,166,6,1157,145,69,29,414,208,414,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,246,74,247,334,409,79,62,418,335,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Stampa,46.34585,9.595214,1000,1984,1984-05-18,139,MeteoSwiss,43,70,29,5893,171,-68,239,118,-25,118,-31,1175,146,58,29,404,187,404,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,209,126,122,300,292,70,60,589,288,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Trient,46.048003,6.993797,1300,1984,1984-06-08,160,MeteoSwiss,48,83,31,6168,186,-74,260,-19,2,126,-32,1338,127,98,8,361,316,335,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,224,141,267,318,420,105,62,350,383,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Thusis,46.709511,9.44165,700,1984,1984-04-12,103,MeteoSwiss,87,86,31,6422,229,-40,269,167,15,167,3,1164,144,60,29,407,187,407,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,246,92,83,250,330,71,70,693,224,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Vals,46.622889,9.182461,1250,1984,1984-06-10,162,MeteoSwiss,27,63,28,5651,146,-76,222,99,-39,99,-42,1461,175,82,24,493,262,493,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,297,97,192,520,379,93,62,445,364,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Versoix,46.290431,6.137128,440,1984,1984-04-25,116,MeteoSwiss,100,89,32,6477,254,-19,273,107,93,183,17,956,97,67,11,257,218,246,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,181,94,273,166,267,75,63,425,303,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland/Villnachern,47.470556,8.154928,415,1984,1984-04-25,116,MeteoSwiss,87,79,31,6255,227,-27,254,166,18,166,6,1063,128,65,24,365,207,365,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,228,49,387,331,355,68,64,220,393,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
